gene,log2FC,p_value
CTRL,21.5766520624829,0.3225420498789904
DPEP3,0.818114459451611,0.5627390944074316
GFOD2,0.0961817821368031,0.40778749055497443
NOB1,0.6776601309204743,1.0695170351398208e-05
PRPSAP2,0.7736266637548502,7.059052316298687e-06
UNC45B,0.272562452323192,0.3066802562799172
PCTP,-0.05023665266699675,0.6738629060817187
OR4D1,0.17053069230342316,0.7427286163006014
TOM1L1,0.6957883309860862,0.00011526951198284754
KIF2B,24.04053782186381,0.17616694432238703
C17orf80,1.3129717984158442,1.8420425098288765e-08
TOB1,0.6519851581240416,0.00516346769725135
VPS53,0.878226564879833,9.790775644275988e-07
SPATA22,0.9187263879369818,0.5728000034248306
SGSM2,1.0495004477190886,5.2532458376764855e-06
NPEPPS,1.1497292777774568,0.00023888580825519532
SKAP1,-0.930857147776876,2.127566963007035e-06
LRRC46,1.2979289039149202,2.610064564872133e-07
SCRN2,0.6910094169570037,0.0002559894602552333
SSH2,1.069034000762347,4.4680363642882675e-08
RHBDL3,4.579966734119287,0.012340424010720717
SPACA3,1.5799004076648953,0.08752834974490281
ARSG,1.2092917444794704,2.8811961533962653e-05
ABCA8,-0.9176889839140623,0.00015311999351600618
G6PC3,1.593425890780582,0.0007396141311964438
CLTC,1.1877127039324316,1.332354812144746e-07
C17orf64,1.6352338726785483,0.0498178431956034
BCAS3,1.0508009908131821,5.545118979936991e-10
PTRH2,1.0268113329063144,3.895334905351706e-10
SS18,0.5148506831288916,0.0007213658450562348
TAF4B,0.7847025698852257,0.08682676195776146
AFG3L2,0.6798904897639685,6.072122253645666e-05
PRELID3A,1.2068750505809285,0.02882229994578997
IMPA2,0.4576989594668844,0.014287760713684188
GNAL,2.8618961617102947,9.198973400011632e-05
SLC39A6,1.2898353974334495,3.6444969775082985e-06
RPRD1A,1.1195823935880815,1.8071457501993914e-10
C18orf21,1.0535845636892325,8.366415703840944e-13
GALNT1,0.9695859274967218,1.6257497033557024e-07
ASXL3,0.046084560837780814,0.8936194193943189
ADCYAP1,-0.2272214145379625,0.6578444950009139
MEP1B,-0.847176408997974,0.15562057309422797
SLC25A52,0.3929284494453369,0.4546068531060654
GAREM1,-0.27051129492487,0.3170766729746901
ESCO1,0.9358405664814349,7.485766158604779e-07
OSBPL1A,0.33479536544233024,0.13834345716537472
GATA6,-0.15685792777782076,0.3265874863222279
GREB1L,1.7870380171868012,1.185249172996588e-05
RMC1,0.5148285084193078,0.00024719230720772256
PELP1,1.0650235488899955,4.490397483106293e-09
NPC1,1.5468874587973882,4.678534884982843e-09
SLC14A1,-0.4493934781738463,0.14036430714355394
ARRB2,0.6670647338821185,0.00016567921464280064
SLC13A5,-0.4795453499352015,0.032986171032623565
ZMYND15,1.068847988744283,0.0008849587072363095
WRAP53,0.8843624686179715,7.934304477450685e-07
MINK1,0.8877122943256524,0.00021779514862290515
SAT2,-0.2776431733643643,0.16995792940570761
ASGR1,-0.07068039321978177,0.6006503356574476
PIK3R5,-0.3214462509015436,0.20290488527655148
TP53,0.7311328792265207,5.584593876060904e-05
CCDC40,1.5510538225961221,3.222068299648345e-07
ARHGDIA,0.7339494874049143,6.1160767488902025e-06
TMC6,0.8079814662271743,0.019754544123002187
SLC16A3,1.9287473530323864,0.0021350951975556386
CARD14,1.3994688854008697,0.10874451842437814
TTYH2,1.8985669621107961,0.0044363168205198665
RAB40B,0.9856424970332379,2.9303255330428585e-06
EIF4A3,1.1555083699612956,6.989739414518529e-09
CSNK1D,1.238527596937224,4.735432678978813e-13
ANAPC11,1.267038350772688,1.2693615697021189e-11
TBCD,1.1792077616153789,3.582474850849854e-09
FN3KRP,0.942479405104615,6.189395218998979e-08
NARF,1.7095395127179422,4.7448201772735524e-11
RPTOR,1.4977337758496485,1.7798151229866499e-12
FOXK2,1.2248127118708474,1.3029416471744185e-06
TRIM65,1.620168784659377,2.2990660265057386e-11
CBX8,2.002965884861151,2.3570888844452076e-12
SECTM1,1.1640509511974468,0.0008686027346892027
RNF157,3.4644246650044326,4.268458520890969e-06
CEP131,2.3709195220586117,1.594397787479446e-10
ZNF750,0.9861237496575624,0.06975995595416162
WDR45B,1.1193675693744527,5.421646985385042e-09
CBX4,1.5391251470758078,2.02450829637753e-09
RNF165,-1.5420070095454015,1.7833126505881928e-09
DYM,1.083190740963092,4.965855890611991e-09
MAPK4,2.460101176830874,0.13248748400387855
ELAC1,0.43479400427231996,6.367586528708332e-05
MBD1,0.9796055680745195,3.0913350263036775e-09
SMAD4,0.5105304346659083,0.0003938457393962935
TNFRSF11A,1.771422057714027,0.01792168549050789
ZCCHC2,0.05329817602117809,0.6938099050586435
FBXO15,-0.4097700528059439,0.04004627592166697
CBLN2,-0.9464583733080429,0.32453132088416525
PMAIP1,0.29181657549799855,0.3400377273947399
P3H4,1.8167643213257836,2.3161865392160242e-06
NT5C3B,0.8747619059554244,2.723727447475358e-08
RETREG3,0.8361888935281429,4.770171126385188e-11
ERBB2,0.9223069722188734,0.0025522655562601865
GRB7,1.3242766570634028,0.0018344498174626773
MIEN1,1.2285154911730085,1.018759573292924e-14
PNMT,2.3937753239208686,0.07894927724716849
ARL5C,1.4262330725341459,0.04331280865690411
STAC2,2.732854654318986,0.2336893997267696
IGFBP4,-0.167431243873885,0.43772897629567475
FKBP10,1.4117163952666807,0.082543131516569
TXNL4A,1.209859501993881,1.4789289756721258e-14
CACNA1A,1.3412754450303497,0.016574672969693012
MISP3,1.1296356209685885,4.397291840262272e-05
SAMD1,1.6102364684857366,1.0757945195392749e-13
BRD4,0.893717132375301,0.0010442612220901532
SLC39A3,1.3357195235262203,1.1798378545991683e-14
NFIC,0.7902097677578948,2.3984259556871966e-06
TPGS1,0.9084341953971226,0.002526113686621258
PLPP2,2.815807298000575,0.0006905300037501042
ZIM3,2.598186195877321,0.04042310154564899
PRDM15,1.9657763639147825,5.006424188730478e-06
PFKL,0.7011544576019079,6.860949436984409e-08
FEM1A,1.169201965896861,1.5076448749361593e-05
VAV1,0.04385783994998353,0.8817841789001428
MVB12A,1.2626106881937087,4.626883887874209e-06
CIB3,3.373496761391742,0.0062602064645012
AC008764.1,21.819923213495265,0.32254204987898993
SH3GL1,0.8847406758098206,1.0838432725120315e-07
DUS3L,0.8824841037396577,8.604933872528189e-09
DPP9,0.8343799621991878,5.515299282145096e-09
DMRTC2,0.8073549220576041,0.45127348502437536
CCDC97,1.5038892301864433,9.777778493103398e-11
TMEM91,1.2873044699092087,0.03131587677768144
ZFP14,1.1817599029346035,2.339986780798528e-07
SIRT3,0.2566481676590841,0.0032764573998252827
IFITM3,0.7402007258045253,5.116360457246634e-06
PGGHG,1.3104274963227704,6.326844338184821e-05
HUNK,2.0708042815208607,0.017222151090441746
COL6A1,0.5612704610636517,0.05523745129459399
IFNAR1,-0.00955367456259278,0.9228648926448243
SOD1,0.05929372889171726,0.6300370699432403
COL6A2,0.6420194719779242,0.06506203538228651
SIK1,-0.00691700560513209,0.9923137379016841
DNMT3L,-0.2775260063256178,0.42797325703968814
TRPM2,1.189394954177254,0.0005237117766798431
SCYL1,0.5706977406870393,2.4382983541792784e-09
TMEM50B,0.7219086560879675,1.4541785276736143e-06
APP,0.45634908218286774,0.024296254010125976
DOP1B,0.8960084801376975,0.0015161861376799684
URB1,1.266206172865198,2.095141795876322e-06
AKT1,0.326981021884909,0.024322702425119837
IL19,2.7181927021827854,0.0016365421376231797
EMP3,0.6159586927671663,0.15098313739448543
SAE1,1.5503286353920838,9.405609136346068e-10
NTN5,1.7119618056016301,1.539891236352987e-05
LMTK3,2.2643605903154027,0.0030264598988479522
GEMIN7,1.292598944003729,3.2485546488601194e-07
CBLC,0.6079201045579256,0.002926472189852094
WTIP,1.4301808755393939,0.07107205602350226
ADAMTS10,1.1445934856920839,5.7396923993560996e-05
SLC6A3,3.5697770645193665,0.051152823580877915
RNPEPL1,1.35102615853173,5.769428656704716e-13
CAPN10,1.217472294530407,3.0059472115663785e-13
MYO1F,-0.27220447986402974,0.25266535642390264
ERVK3-1,1.1656312881875481,2.0183672494391045e-10
NLRP12,-0.9741940287618063,0.00019450495926954335
CACNG8,1.6187311425557651,5.343980115819192e-06
ZNF787,1.0115471143147696,4.623151676382318e-12
TIMM29,1.0174854583332225,6.133712260401085e-11
FBN3,4.180848663206589,0.0049486590998997085
CARM1,1.133671763683093,1.1392114017951592e-07
EVI5L,1.3814593789141631,1.7274707098820579e-06
TM4SF5,1.2527354930448344,0.001226503508637134
SLC47A1,0.13778162361044544,0.4960603694267658
PSMB6,0.5441809581365389,7.110178545331963e-06
GPR32,24.236514504029188,0.32254204987898993
SIGLEC10,-0.37117951470164956,0.24327100683589223
ACP4,3.5174987822173347,0.006254461669720314
KLK3,1.048448214306146,0.5425903089786119
ZNF473,1.3987416830216712,5.132899506646913e-11
FAM71E1,0.9200050714305236,0.002710584850723536
RPS11,0.9292049984048792,5.966265399478651e-07
PTH2,2.140754601043095,0.15805440346873723
AC020909.1,0.0,
RPL13A,0.9918568932427521,2.0370603599283657e-06
CTU1,1.2196493211672579,1.6445979641489444e-10
NOSIP,1.0097355663742151,1.2436080970924465e-09
IGLON5,-0.8293591321616769,0.01737377731662488
RCN3,0.3142356455048503,0.0468296777951505
ZNF614,0.9704504723428586,0.0004982333137044978
SLC2A5,4.8145933109503805,0.07703272691317023
RERE,0.7814776468373377,8.797829300332485e-05
MMEL1,1.7147980785160104,0.05887502552368064
CFAP74,0.989913426705357,0.48790387431623816
PRDM16,2.1363630628125123,0.00652015844503044
CELA2A,1.1396129285273973,0.11539890734220531
PADI3,5.851694977564989,0.11129979195126148
FHAD1,2.6613341413649487,5.797848930833343e-06
PADI1,3.0955968219103673,0.22727223640804173
EPHA2,-1.276728156714495,8.306079706651652e-05
ARHGEF19,1.129228992528068,0.000313462252794041
EFHD2,0.8336422941306839,2.91558337762303e-05
PEX14,0.055440660670737524,0.5945114895530176
PGD,1.0758833384856816,0.0014635852773817143
MYOM3,1.9723207740240565,9.651431769876712e-05
SH3BGRL3,0.8860678655602217,0.00012525346744594025
CNKSR1,0.43022520326564284,0.48620580805995284
RPL11,0.3183473031619467,0.006551524264083869
IL22RA1,1.0276447953051135,0.001642753775950642
ZNF593,0.0,
C1orf216,1.4814502330068828,3.9443032641831435e-09
KIAA0319L,0.7777760551409075,6.048998261387457e-07
EVA1B,0.0,
C1orf94,-1.3460597573602606,0.2393424583643176
DMRTA2,2.427179323588656,0.015348353844819274
PLK4,2.9487528786547195,5.8482020355584975e-05
MAP3K6,0.9902270122545983,0.011861484668552079
FCN3,-3.633597976478411,1.0406839948378354e-14
GPN2,0.8090925510699317,1.3837972625396456e-08
SYTL1,0.5047883863768947,0.0872006739060688
WDTC1,0.4470044061101637,0.001850987089382208
CELA3A,1.1816251430754303,0.2891605757834198
NBPF3,0.9694509983066121,0.00487629897385946
HSPG2,1.6314695051388075,3.210370541029128e-05
ITGB3BP,1.606022486793037,4.427530560013345e-08
SERBP1,0.6738323404139991,0.00012910483959763315
BCL10,0.6234324265956451,0.00027582604231673585
CCN1,-1.637674748419633,1.8126350391299846e-06
PRKACB,0.6501277107021233,0.003210204036935565
PIGK,0.812849249978979,4.916870157144619e-06
TINAGL1,0.7818269967051341,0.14062970902189265
AZIN2,1.1183633981947432,8.812558937504787e-08
RPS8,0.9222803679725318,1.57811358757883e-06
KIF2C,4.685381879761702,0.00012860050740895883
PTPRF,1.2113192773455246,8.485027826309617e-08
BEST4,2.4984648528906073,0.001412961117101734
MOB3C,0.20611098174266904,0.16299775196883898
CYP4B1,1.1039968870956722,0.100029892231206
TMEM61,3.3197648942929363,0.14191982186463034
DMRTB1,28.162738674856453,0.07729164768717836
LMO4,0.8030044845509994,0.0025044635003402403
SYPL2,1.0268535157704852,0.0023935646801673924
BARHL2,0.649554093462869,0.4867131483446292
MTF2,1.0300692244464669,0.00013764139864413927
SLC44A3,1.6199895275567406,0.0005093085967379547
IGSF3,3.6129312723146945,9.695311068218333e-05
ZNF697,1.0559416834850186,0.00014293230179203973
CTTNBP2NL,0.9977615008416956,0.0024020207119934073
STRIP1,1.2037622631158817,5.444673532158118e-06
KCNA10,0.413656268880483,0.7262157639640956
PSMA5,0.7904814482439314,1.25032401932042e-06
FNDC7,0.22873869643232936,0.6134603548559736
C1orf162,-0.6964359119290461,0.002472038343165672
CD53,0.022323074840900035,0.9439542835781729
PROK1,1.5229733370404865,0.02163148890689476
CELSR2,1.3757655852563995,6.499074768317485e-06
ITGA10,0.8831620681446849,9.873866012803253e-05
GPR161,1.62632994561054,0.007426813872025938
ALDH9A1,0.07746511532788908,0.6247927191479721
ATP1B1,1.5527378717657778,7.62302215397609e-05
TIPRL,1.3671585992764443,2.4528481444700007e-08
NME7,1.2861231681281309,0.000142182675406704
POGK,1.7028031737753684,7.0390273938728975e-06
MPC2,1.2013414214990379,2.1787673998323463e-10
CREG1,0.7019440345109879,0.0016142707573551947
DCAF6,0.744204578839758,5.81444260910743e-07
GPA33,1.3154801491566326,0.48925600616436327
RXRG,2.084575896607955,0.029923477664570958
TBX19,1.4649463477741151,2.1657223900853996e-11
UCK2,2.891375276624094,4.158153126094229e-06
TMCO1,1.4937699710595285,1.861179284589113e-09
XCL1,0.6959410968364687,0.06172879164973788
XCL2,0.36397758853515055,0.4563281591189937
POU2F1,1.298565814123054,8.385090938499279e-11
MAEL,4.799870870715018,0.10588960670301228
ILDR2,3.9661429749252965,0.001141281922704057
DPT,-1.8921849760025269,9.695601004858375e-07
MGST3,1.0786015012587893,9.369277426525411e-07
ADCY10,0.6904845655799714,0.005561797897273524
COP1,1.4796137474715243,8.766055319018188e-12
NECTIN4,1.324146775069962,0.10244125421638749
UFC1,1.5616765352531297,6.275410523080556e-13
PPOX,1.8250674752709877,2.3368599891558613e-10
FCGR2A,1.0626860968487062,0.00025956036597511386
NUF2,4.828806904983046,8.87822839480854e-05
RGS5,2.543222433250455,9.039124038543143e-10
SDHC,1.0298646035120171,4.0558240544509335e-08
PFDN2,1.2033760650566157,3.6189567561768205e-12
NR1I3,0.17444272000539546,0.4584366074670553
USP21,1.7569754700139635,9.227806293102595e-12
F13B,0.4540016305686844,0.0763171816228345
PRCC,1.690543177888345,8.633595638622563e-11
FCRL5,-0.09092886983036796,0.8830193611271697
RRNAD1,1.133958107941144,2.1415227429832125e-10
MRPL24,1.6329059242795854,7.976970758698445e-10
PIGM,1.4960806795059458,6.691304899982857e-09
CASQ1,3.4153995971614357,0.08359044035094788
ISG20L2,1.498341921565527,8.417859391559737e-07
CRABP2,0.11994634122799061,0.8432317561972424
HDGF,0.9568427228611476,1.109574449040093e-09
ABL2,1.5633510676002487,1.9268086360418907e-05
XPR1,1.76169525419531,1.7262480103077663e-05
RGS16,0.9238780013206135,0.1852004274122995
TOR1AIP1,1.011696950338922,3.0431449823208698e-05
FAM163A,-0.29537260161819623,0.31403380278742243
HMCN1,0.46485394673967473,0.40138044663995176
RGL1,0.17584319563803863,0.4195405617428881
LYPLAL1,1.1607635892726786,1.478744140500063e-07
LHX9,2.7909196165613612,0.010161341210445034
PRUNE1,1.6621026475427358,7.959202996358205e-08
RORC,0.4619780133662399,0.024039864001550778
TUFT1,1.7592937462041154,0.00018259363583007386
SF3B4,1.8914477110049095,2.2846793818755214e-07
ECM1,-2.5533021446532516,1.1606340400420572e-24
ZNF687,1.8557600714506828,3.291617716582169e-08
TARS2,1.054124632626266,3.984445775451993e-06
CGN,0.9675306689570436,0.000849487525592254
SNX27,1.7691629051083824,9.07565917969308e-08
SETDB1,1.5087840208524128,1.6424381315336353e-06
ADAMTSL4,0.999724575949754,0.0031653604302777144
MCL1,-0.4170485592667904,0.03835203191734477
CTSK,2.90394508046326,0.18511769790489896
RFX5,2.0246250166516937,8.589179675875719e-09
PI4KB,1.5860611765311678,8.943943232065753e-08
PIP5K1A,1.1668886632325262,5.4372457985451865e-06
ANP32E,1.2044062638314925,4.1576494985094955e-05
MINDY1,1.2794424603985073,8.038055443289693e-09
ANXA9,1.1402404948701392,0.00011544668861868113
SELENBP1,0.48666307404237263,0.011395225340222559
CERS2,1.2423290859207836,1.1342060390940849e-06
ENSA,1.1896475466889118,1.0355294561362617e-10
SEMA6C,1.7384397671354,2.791445853781918e-07
MRPL9,1.4427023819426992,9.494565765284343e-08
ARNT,0.9570948496263098,3.4879833323479548e-06
POGZ,1.4914415719383773,2.4524165716496218e-08
C1orf56,1.4626726099454415,3.50114720992385e-08
OAZ3,1.712212664251559,1.5523413592908464e-10
HORMAD1,0.31509018717568,0.39321366176487693
GOLPH3L,1.7751795893355151,7.21293610830387e-08
GABPB2,1.3366121933748785,5.8347025177993536e-09
SYT14,7.919340367248658,0.31536472480909
KCNH1,2.9362802903520038,0.2492004748383646
DTL,4.1172069305142704,1.5373741751115992e-06
DYRK3,1.2115089675191772,0.00017368503731027447
EIF2D,1.4701250537580444,1.6356062738236244e-11
INTS7,1.4943145885355145,2.420390926158892e-10
VASH2,3.2096588842558353,0.00024067652988229318
TAF1A,1.6126618908158639,3.5743000997855175e-08
SMYD2,1.6729676099307982,2.496871099127561e-06
SUSD4,2.384005001810658,0.0013929854493462189
DUSP10,-0.5823445463214869,0.0036052835162101223
HHIPL2,8.65613118799958,0.027625446290571308
TP53BP2,1.2017184585469978,4.781657931686785e-07
ATP8B2,1.5196974999993687,2.2867021572342528e-05
FLG2,-0.24350144793054632,0.852847910650161
CRNN,-3.848596192400806,0.3112993491992712
ADAM15,2.1038425105121563,1.4840703850284404e-10
JTB,1.1874769927725868,2.1107022840125903e-09
RAB13,1.0148068986901777,1.673921986130093e-07
S100A8,-1.662010095983574,2.276791969470087e-06
TPM3,1.3372301144546288,6.712986038597562e-08
NUP210L,1.5295535037196228,0.1805065250456122
SNAPIN,1.4418649595454485,7.472272826663278e-12
SLC27A3,1.1767417000649023,2.6609979808187762e-06
S100A7,0.2247953972621605,0.8679368153786028
UBAP2L,1.8637187823987624,3.4242344716827275e-08
SLC39A1,2.0205420779347394,3.1972013419030243e-07
HAX1,1.386883841071165,1.7362772030473245e-09
CREB3L4,1.6897349333646199,3.407570945878582e-08
EFNA3,2.7567545820309283,4.3285980984024464e-05
AQP10,4.217818131940099,0.01996749575924862
KCNN3,2.420986969533766,2.991290898448781e-09
C1orf43,1.1673357685254935,1.665846459960275e-10
GATAD2B,1.4476210642667697,5.4152728314594424e-08
ILF2,1.7146505067787132,1.5984915275975562e-10
RIT1,1.55682576953386,5.873551322877126e-07
INTS3,1.3851241698322279,4.1021354253603347e-10
PKLR,0.9331123621097667,0.033989300050530837
HCN3,2.3921257345731717,7.544415687882209e-05
FLG,1.4594316186372973,0.047035745317710854
ACTA1,1.26091089346177,0.0004141263163933135
C1orf131,1.3595473132483347,1.015379362320189e-06
GALNT2,0.5964086423327661,0.0032853725614897644
TTC13,1.8513584357609747,2.7291318580041644e-13
SCCPDH,0.8690977991900228,6.415440465386321e-08
LYST,0.8119733668094117,4.064041516623513e-05
MAP3K21,1.2403288052747745,0.0063952063270799435
CEP170,1.12847051765146,1.6238959620250243e-05
ACP1,0.8232898891386694,2.0314237738290126e-10
SNAP47,1.3136883270168316,5.18407382533529e-11
SRP9,1.1374819524479358,3.3204510435004964e-12
NVL,1.672052996227726,7.157943329969569e-09
SDE2,0.8374497717900454,6.792154428341619e-06
DEGS1,1.2497645694379445,8.214839830226517e-08
FBXO28,0.4192666258781317,0.0012164521968156619
ARF1,1.1442511410499274,5.3401788419607796e-11
LEFTY2,-0.5406653976107013,0.13190969028619495
CNIH4,1.643681919293037,5.820230200016999e-13
ITPKB,0.8276668318015853,0.0031972936604340836
GUK1,1.334205692692106,2.1706278880626712e-07
CDC42BPA,0.9670063224038694,2.310937066551981e-05
CNIH3,1.272745172280623,7.459769362991462e-07
C1orf35,1.8370581994072783,4.3531798989124426e-14
MBOAT2,0.29461067216770265,0.413611969246109
PARP1,1.4897680080111675,1.1441126607231663e-07
PSEN2,1.1851618875665886,1.3788006907048104e-05
PYCR2,1.4309599642044364,1.0535011005745331e-13
LBR,1.2685125705159555,3.103266317447673e-07
WNT9A,1.0350138836868474,0.4795775526438457
EPHX1,1.1676923481949573,1.5417247854254064e-07
REN,3.4193612335238086,0.011218792363810754
SOX13,1.495586173197198,1.9102225355956463e-10
ETNK2,0.37303485445375667,0.21159776649073223
PPFIA4,3.0490737501076257,0.09333032226729124
PLEKHA6,0.9626881785085516,2.262379932388171e-05
PTPN7,1.0113773158905868,0.036972974039888286
SYT2,2.586737607196469,0.12146328141772768
ARL8A,0.7981575632241965,5.255604593637528e-09
OSR1,2.827892284149215,0.006270648255586413
GDF7,0.5257209411349827,0.1205908189658202
PDIA6,1.241414612102307,3.240888662482092e-08
RHOB,-0.7822913379245996,7.473423590840632e-06
ATP6V1C2,1.4375904824753252,4.3312523161757944e-08
HNRNPLL,0.8740518185949139,1.3973168861349797e-08
GALM,0.22466653812944148,0.07303727075419858
CAMKMT,0.7997699103975542,2.7019213458749853e-07
ABCG8,0.022170423430322037,0.905199652804417
EML4,0.8916723926171854,8.527082720487603e-07
CALM2,0.8918332189950262,2.4977964494105196e-09
CHAC2,0.770597238182677,8.548693350844599e-05
RPS27A,0.9687111024678682,7.389991547403598e-08
WDPCP,0.7619334400889257,0.00018924063179150174
VPS54,1.1803530118537284,1.8916678042911844e-09
REG3G,5.441945695140923,0.04149756049865042
ASXL2,1.2760743606480731,1.0318031699269957e-07
ETAA1,1.0348568511761596,2.748524557975544e-09
SNRPG,0.8763391533556206,1.1398714253708013e-08
ABHD1,0.4506122996405831,0.12581498517898537
MEIS1,0.7078331518345975,0.00019663372304342587
TRIM43B,0.5727270491370768,0.7863863213085756
TRIM43,29.81797861818685,0.31641995776411436
CIAO1,0.6781676411784918,1.078792095449402e-10
ZNF514,1.4695390683073672,4.917558079081162e-06
SNRNP200,1.13612113314124,1.232116383782501e-09
MRPS5,0.7875411247404661,1.4319184914955353e-11
ANKRD53,0.8415016925911902,0.1595035991237513
TPRKB,1.137863210124573,6.995867159837617e-10
NAT8,0.10084172947204272,0.7155532844711636
EXOC6B,1.2437746910771628,8.588519915241335e-06
SFXN5,0.19760342845336887,0.1259111146858005
TEX261,0.9204566870956429,1.740386752047277e-09
DQX1,5.38377631002612,0.07899094329343345
DUSP11,0.6123465619857891,6.3615122595396935e-06
ST6GAL2,-1.4322972306614123,0.0002274822252219217
NPHP1,0.7283890785702073,0.013788135018684663
MALL,2.2407566377495223,0.006330659328715524
THNSL2,0.5640487587782785,0.012405414023697658
RALB,0.7507619302949641,6.866279430272302e-06
C1QL2,-0.3902767078529245,0.4959096630872021
TMEM177,0.5870808343335892,3.021727049966439e-06
NT5DC4,0.34264866390112353,0.5457858430960043
RABL2A,0.8238134372423033,6.426844836359468e-06
SLC20A1,0.023642422558605648,0.9250932134511632
FBLN7,1.7383460148681753,7.864318522382541e-07
ZC3H8,1.2845341057718,2.2331609890283078e-11
LIPT1,0.791845767444305,1.2563645371196954e-08
CNGA3,0.722387533949003,0.41085928338990374
FAHD2B,1.0159021814482445,0.006249711654023351
LYG1,1.3446206541543946,5.7103256755588164e-08
AFF3,1.288469168568147,7.782209309691389e-05
UBXN4,0.7173458951259319,5.122123093496229e-07
NXPH2,0.6230572798210211,0.5845956875958918
SPOPL,0.8087136346082671,9.067919640111512e-07
THSD7B,1.0895962436569395,0.2559316539261488
GPR17,0.5707700403097177,0.12041950676397713
POLR2D,0.9169120424978586,2.784624798275545e-10
AMMECR1L,0.899428923668494,5.33501837693629e-07
GALNT13,2.3740354955362575,0.1066234328438669
PKP4,1.2708980074706,2.3579617136518795e-08
SCN1A,3.2212533016239795,0.02074530435689951
SLC4A10,-0.9626480760931334,0.057927662467675396
SCRN3,0.8068361026378921,2.5176308191356207e-07
LNPK,0.756888734199261,7.624494304264372e-07
ZNF385B,0.501661508100089,0.20153531981479342
TMEFF2,-0.29011346826706264,0.46782335859863133
CDCA7,4.101567556034002,0.02250081744006805
DLX1,4.160238024031759,0.008324445678605007
UBR3,0.4616596238077197,0.0007453390319387333
PHOSPHO2,1.4710681136018533,4.5515574780775233e-10
GULP1,3.3100648104445867,0.011025001424682893
FAM171B,1.8719127370159443,0.00024436498329055933
HSPD1,1.0075048627709073,1.9128048988156563e-05
CCDC150,0.3203527929003312,0.15019954281640682
METTL21A,1.0802885720579485,8.09249669362892e-12
UNC80,0.17794856673569423,0.5839880520836096
PTH2R,4.806177549805831,0.0019288650628373587
CPO,0.5040933282198414,0.11745136083676329
NBEAL1,0.652037486015661,0.0030138494412700646
KANSL1L,0.8209479659296294,0.0024347006661257485
SPAG16,0.6664819839246596,0.020783603553280405
ABCA12,5.23320519088128,0.2974270302321741
SUMF1,0.8972079411011845,1.890630231417078e-08
NYAP2,3.7442818914209304,0.12434207981437749
RHBDD1,0.69167053587063,1.0268796389322737e-07
ACKR3,1.0734870355728854,0.06429524402677797
TRPM8,-0.7675448237592026,0.0015869471051561323
HES6,1.967057502472814,9.498314570068127e-09
ESPNL,0.2968200444143551,0.4207279637909125
ANKMY1,1.0661458582224193,4.066015162545757e-09
COPS7B,1.3012869382158545,1.5682949916791173e-11
DIS3L2,1.0989959179002626,1.9158481171369434e-12
CPNE9,1.7095371941777227,0.0643546517451796
FANCD2,3.0055849678094586,5.824580056522991e-07
TAMM41,0.7814180982249485,2.402624817455822e-06
VGLL4,1.4631847035483163,0.0006590201405685672
RAB5A,0.5593740878878555,1.7856267798518758e-06
RETREG2,1.143612025645859,8.680464315371343e-13
CTDSP1,0.5602697770527005,1.2064720270431218e-07
CNOT9,1.1073109614130723,1.807680302129834e-09
MARCHF4,5.059675901499948,3.808448739304655e-05
STK11IP,1.3460251908450036,1.5928489347070225e-11
GMPPA,1.1008412456700332,8.684254580134146e-13
GRIP2,1.2907861694215574,0.070715713013053
EAF1,0.6779135828250886,0.00014529280295127428
CNTN4,-0.09122367670408993,0.809479381001138
DYNC1LI1,0.9376335218036144,1.1396674872099709e-08
RBMS3,-0.7540354543578591,3.406346296626463e-05
GADL1,2.6659299633276827,0.020506781083465663
OSBPL10,0.9660501802251952,0.027957167655137456
POMGNT2,1.135975870568675,1.1718133024408182e-07
ACKR2,0.519686539771269,0.1570270312414356
GASK1A,-0.7591645262202632,0.007796842925839194
CSRNP1,-1.573075528997783,1.696968050843442e-11
SLC25A38,0.5611550815784686,0.00016139777925764105
ITGA9,-1.1233909009488374,5.391581355185916e-07
SLC22A14,0.3693444797364156,0.22065588587194473
GOLGA4,0.7115592529388257,5.3423271621390215e-05
CTDSPL,0.9601957301339717,2.378351612570962e-06
STAC,2.318320134479528,0.13174721537713965
IQSEC1,1.3344582232953242,1.1966141806267248e-09
CAND2,-0.3951598972169732,0.3704063954059921
RPL32,0.7806551631526174,5.343597926667616e-06
PTPRG,1.7886764003236533,9.375737110103182e-08
IL17RD,1.2923872372084846,0.02688266016309099
SHQ1,1.0320645563613065,5.786041847005762e-09
SLC25A26,0.42343298168490906,9.58614450830214e-06
UBA3,0.8310809711460763,6.216710462225101e-09
ARL6IP5,0.5459082049033901,7.639544938109091e-05
TMF1,0.6931496332708612,2.1569115018810326e-05
LRIG1,0.7402859477080581,0.0073233397071266505
LRTM1,2.3488911264617744,0.16413908773671051
AC073896.1,0.0,
LIMD1,1.248914465143235,9.514462738606415e-11
ZNF660,0.7606790919729802,0.009681142967614399
NFKBIZ,-0.3346803225838857,0.12985235709571652
COL8A1,2.303124639019558,1.4300650195716923e-06
NXPE3,0.5119625074562012,0.3729834295322568
ADGRG7,-1.9749292733284467,4.4214751285827005e-13
MYH15,1.0178783062370775,0.042014969081773906
PHLDB2,-0.16888129747097022,0.2690256439724588
ABHD10,0.3803773991677644,1.577361643152139e-05
TAGLN3,2.556104075042816,0.0016507401683347142
PLA1A,0.3667971295883346,0.1481962991775798
